interaction_id|date_id|customer_id|channel_id|location_id|interaction_type|interaction_rating
8278|1404|87|5|44|In-Person|5
25975|627|67|5|15|Call|1
69220|30|96|3|1|Call|3
55716|1195|30|1|30|Chat|3
61821|688|69|4|4|In-Person|5
95677|68|26|1|6|In-Person|5
4075|742|53|5|44|In-Person|3
97662|1576|27|3|35|In-Person|5
79157|119|8|3|35|Call|5
13674|650|51|4|22|Email|5
71796|414|45|3|17|Chat|5
37440|1601|97|5|4|Email|4
2408|1268|80|4|21|In-Person|4
76678|712|58|2|44|In-Person|4
98063|238|31|4|50|Call|2
36368|205|86|2|47|Call|1
77370|1651|4|4|44|Chat|5
15253|765|33|4|41|In-Person|1
6949|1336|53|4|44|Email|2
93589|731|41|4|18|In-Person|2
82458|1243|89|5|38|In-Person|3
48762|813|98|3|43|In-Person|4
63837|1012|60|4|20|Call|2
96120|780|91|4|48|Call|3
44022|1498|78|2|32|Call|3
12366|1603|46|3|7|Email|2
36150|1141|51|2|10|Call|3
470|749|22|4|14|In-Person|1
17288|1341|94|2|8|Chat|2
44450|526|96|1|12|Chat|2
50747|1099|10|3|11|Call|5
41466|158|32|1|32|In-Person|4
34513|1654|52|1|39|In-Person|4
24169|289|74|4|33|Chat|1
22611|999|86|2|50|In-Person|3
66658|763|45|4|9|Chat|1
92313|227|85|3|24|Chat|2
27109|613|92|3|38|In-Person|4
5420|177|92|5|41|Chat|3
44216|1183|50|4|33|Chat|4
14205|1532|97|1|3|Call|3
93764|831|6|1|27|Call|5
95233|408|58|1|10|Call|4
19493|341|78|1|41|In-Person|3
19093|765|97|5|9|Call|4
15364|786|80|3|32|Chat|2
18515|1045|55|4|45|Chat|1
95840|1262|94|5|16|Chat|5
44021|1770|92|2|1|Chat|5
1736|704|45|4|43|Call|4
54413|1147|38|3|4|In-Person|1
13352|1816|56|4|8|Email|2
4974|1047|29|5|28|Chat|1
6809|1102|57|3|32|Chat|5
26205|1725|58|3|36|In-Person|4
29776|1516|69|1|6|In-Person|5
47017|570|57|2|40|Chat|5
48555|1337|65|2|12|Call|2
73224|115|44|3|36|Call|3
17955|901|99|5|47|Call|5
20868|1318|68|1|8|Email|2
31274|679|54|4|10|In-Person|1
13646|463|3|2|14|In-Person|2
64398|1655|88|4|6|In-Person|4
30721|596|56|5|6|Chat|4
27170|856|56|1|32|In-Person|3
2916|1773|37|3|3|Call|2
60044|17|20|1|37|Call|1
7074|1107|5|2|18|Call|2
43659|1713|96|3|38|Chat|4
64072|1588|39|2|17|In-Person|5
96788|856|49|4|15|Call|3
46994|665|22|3|47|Chat|2
75463|1078|8|5|15|Email|2
53913|806|13|4|37|Email|3
64070|1436|2|2|48|Call|4
3958|192|50|1|44|In-Person|1
14125|1492|90|1|10|Email|4
34391|348|47|2|5|In-Person|3
38527|433|36|3|17|Chat|5
77532|1555|85|5|30|In-Person|3
26179|1295|54|2|50|In-Person|5
45828|195|82|4|43|Call|3
66602|711|29|3|18|Email|4
93180|1353|9|1|24|In-Person|3
89|179|19|3|17|Chat|2
27361|1335|29|3|8|Email|5
65745|1472|20|2|26|In-Person|4
5993|1598|3|2|7|Call|5
78263|1495|24|4|45|In-Person|2
83749|1081|39|4|37|Call|3
69509|162|89|1|31|In-Person|4
68969|620|86|1|36|Email|4
34016|1163|58|4|50|In-Person|5
22666|1502|71|3|50|Call|4
84700|820|10|1|42|Call|5
4973|100|14|4|10|Email|2
3473|1634|17|3|25|Call|2
31020|974|5|2|33|Chat|1
8073|1704|36|3|14|Email|5
87238|587|69|3|4|Chat|2
21056|415|72|2|33|Chat|1
57089|889|99|5|39|Chat|4
28581|423|91|2|39|Email|1
97204|1501|15|1|32|Call|5
55189|470|44|5|7|Call|4
30402|877|71|2|8|In-Person|2
49976|1344|48|4|42|In-Person|1
60149|899|29|1|33|In-Person|2
43020|108|51|5|34|Chat|1
5703|1362|96|1|21|In-Person|4
75797|493|75|2|31|Email|4
40484|1035|22|2|39|Call|1
94688|566|7|2|48|Chat|1
91019|485|58|4|42|In-Person|5
57096|1728|13|2|18|Email|1
60125|1124|84|4|9|Email|3
71803|1632|62|3|13|Chat|1
32033|352|76|2|21|In-Person|1
64600|209|55|3|13|Call|2
69530|1062|66|1|25|Chat|4
39619|528|95|1|31|Call|5
95746|982|69|5|14|Call|5
4542|428|37|4|4|Chat|4
55559|1358|34|4|13|In-Person|2
52796|1782|6|1|18|Call|2
96855|756|17|2|42|Email|1
30805|1349|11|2|40|Email|1
34918|1545|50|2|1|In-Person|3
66536|362|84|1|28|Call|1
95922|356|21|2|15|Call|2
13633|398|81|1|5|Call|5
91441|741|10|5|33|Email|4
51873|1058|84|5|7|Chat|1
47816|1412|67|3|22|Email|1
17290|1119|38|1|24|Email|1
79936|86|36|2|17|Email|1
24277|97|65|4|33|In-Person|3
56408|327|89|3|41|Call|1
12828|855|48|5|41|Email|3
53457|1229|32|3|44|Email|1
87452|590|9|5|4|Email|1
90163|1239|37|3|2|Call|4
74234|565|80|3|4|Chat|2
34320|1327|62|1|43|Chat|2
94146|548|52|3|38|Email|1
54886|695|60|3|3|Email|1
54800|929|81|2|35|Call|1
83535|560|70|3|36|Email|1
21942|485|64|5|9|In-Person|3
58728|10|84|1|45|In-Person|5
97299|338|95|5|20|Call|1
56484|1175|98|4|42|Chat|4
93082|384|55|1|5|Call|5
26531|1043|80|3|7|Email|2
35287|1738|22|1|41|Call|4
79746|173|88|1|45|Email|2
13081|398|54|3|30|Chat|4
68240|1512|34|2|4|Call|1
56085|586|53|2|13|In-Person|1
54078|998|47|2|6|Call|5
26842|922|91|4|41|Email|2
3968|31|12|1|7|In-Person|1
37498|873|43|4|33|In-Person|2
15706|728|3|4|31|Call|2
72814|227|76|5|5|Chat|2
73871|436|6|5|38|In-Person|1
71048|187|33|5|8|Chat|3
54423|732|25|3|32|In-Person|1
76707|972|12|1|6|In-Person|2
42523|1154|99|2|36|In-Person|3
50368|991|40|5|27|In-Person|2
41761|1169|87|2|50|Chat|1
90609|1782|14|5|16|In-Person|4
78796|628|38|1|9|In-Person|2
66553|1318|40|4|19|Chat|2
18234|887|67|1|6|Email|5
58538|567|32|3|43|Chat|4
93924|702|71|1|5|Call|5
20662|1630|90|3|27|Chat|2
63724|290|89|1|24|Email|1
50803|1260|77|1|28|In-Person|4
89020|1786|70|4|39|Email|3
78871|1606|2|5|46|Call|2
7793|982|88|1|24|Email|3
81776|800|66|2|15|In-Person|5
98306|262|27|4|48|Email|3
44430|1200|21|3|6|In-Person|4
70148|1612|39|2|18|In-Person|2
38098|991|80|5|19|In-Person|1
27778|919|96|5|33|Email|4
11829|458|46|3|48|Chat|5
55855|1122|80|2|47|Call|2
30765|361|3|5|23|Call|5
94660|151|50|5|1|Email|4
85018|1592|81|4|33|Call|4
4165|1148|57|1|33|Chat|4
97054|1644|46|1|8|Call|4
48900|772|46|2|6|In-Person|1
1357|1119|3|5|11|Email|5
14877|412|9|5|46|Email|2
18029|1166|64|3|12|Chat|5
70918|447|70|2|25|Chat|5
62732|1556|83|3|47|Call|4
19374|167|37|2|24|Email|3
31856|57|63|3|39|Chat|5
96434|426|92|3|40|Chat|2
93401|285|76|1|21|Call|4
28239|1324|17|4|1|Call|4
24346|1302|83|2|39|Chat|1
8963|408|61|4|25|Chat|1
98497|902|34|2|29|Chat|2
40132|1136|15|1|3|Email|3
93116|617|80|2|9|Call|4
52131|274|24|5|27|Chat|2
40382|386|55|4|8|Chat|4
30026|675|32|3|4|Email|4
5308|1721|48|1|9|Email|1
22610|867|79|3|16|Chat|1
33536|1739|69|3|29|Email|4
96787|910|30|3|48|In-Person|3
44703|640|85|3|9|Chat|5
83064|895|98|3|12|Email|4
26971|642|96|4|12|Email|3
35334|1105|49|1|31|Email|1
74280|1256|32|3|27|In-Person|2
33435|73|79|2|47|In-Person|2
33162|1312|91|2|11|In-Person|3
40011|199|91|5|43|Call|1
56971|783|77|3|9|In-Person|4
70638|38|59|4|42|Call|5
93551|1398|66|4|50|Email|3
15358|315|58|3|19|Chat|5
43307|787|26|1|6|Chat|5
69979|1316|33|1|1|In-Person|1
67496|248|38|4|43|Call|3
58157|813|28|5|17|Chat|1
95108|958|6|3|16|Chat|1
76372|193|26|4|4|Chat|1
91933|494|11|3|41|Chat|2
91538|752|25|4|17|Call|5
91669|284|91|5|8|In-Person|5
66975|302|62|5|34|Call|4
59985|192|94|3|39|Email|4
13174|850|7|1|25|Email|5
87419|873|86|2|6|Call|5
20523|914|96|5|19|In-Person|3
46836|157|67|1|31|Call|5
46875|256|24|5|36|Email|5
11164|39|42|5|36|Call|5
52016|1608|39|2|32|In-Person|3
39383|918|29|1|1|Email|3
68410|559|83|3|22|Email|1
39323|289|72|4|5|In-Person|1
44225|943|90|2|37|Call|2
60158|1559|13|5|47|In-Person|4
17553|1438|15|1|29|Email|5
22521|1601|55|4|49|Chat|1
32141|123|54|5|49|Chat|1
3948|114|25|2|8|Call|5
52123|1784|73|3|29|Email|3
26075|1316|54|5|40|Chat|3
69215|811|91|3|20|Email|3
98929|1477|91|3|3|Call|2
47388|668|65|1|40|Call|1
70044|104|11|3|43|Chat|1
39029|701|95|5|12|Call|5
53041|1109|47|1|25|In-Person|1
8133|1371|90|4|46|In-Person|2
24515|478|20|1|10|Chat|2
14906|282|23|1|47|Email|2
45870|920|1|2|48|Chat|2
7879|217|77|3|32|Email|2
88198|1612|7|2|26|Email|4
13341|1746|54|4|6|Email|3
43033|1727|13|1|34|Email|3
55779|691|100|2|16|Call|2
70689|794|33|1|3|Email|2
2736|1047|57|4|16|Chat|2
50610|1339|59|2|19|Email|4
20343|1756|19|2|22|Email|3
38688|721|49|2|17|In-Person|4
68967|1075|94|3|31|Email|5
92830|1071|63|4|12|Call|5
15650|716|29|5|41|Call|1
34334|312|84|2|7|Chat|1
77981|913|32|2|3|In-Person|4
81424|816|78|2|31|Call|5
32529|328|1|5|31|Chat|3
85979|1509|71|3|43|Email|1
91389|1078|92|5|32|In-Person|4
39824|44|77|2|39|Chat|2
28402|294|40|3|38|Email|4
11799|1390|10|2|6|In-Person|5
98404|1321|43|5|32|Email|1
73617|605|31|2|12|Call|4
26359|1453|24|3|20|In-Person|5
92181|999|48|4|15|Call|2
48476|409|85|2|40|In-Person|5
59539|1019|56|2|33|In-Person|2
75740|56|48|1|29|In-Person|4
99355|739|95|3|20|Chat|4
67367|639|7|1|32|Email|3
35490|966|35|4|15|In-Person|1
42981|351|37|3|31|In-Person|1
92286|885|89|4|44|In-Person|4
91558|1186|33|4|50|In-Person|4
30897|1660|62|5|22|Chat|4
2396|875|73|3|20|In-Person|2
23496|952|25|2|22|Call|2
58135|348|36|5|44|Chat|4
29706|1447|64|4|41|Chat|5
29379|1454|44|1|10|Call|5
52468|1361|50|3|29|Call|4
25280|909|69|1|20|In-Person|4
88932|260|56|2|24|Call|1
22642|274|80|3|30|In-Person|5
35294|1805|90|2|49|Call|2
63589|117|39|3|24|Chat|1
46204|698|29|2|11|Email|3
96450|570|12|4|10|In-Person|5
24846|934|19|5|18|Email|1
82700|1768|57|2|47|In-Person|2
23483|1463|23|3|11|Call|4
49758|1211|23|3|28|Chat|3
32004|940|21|2|10|Call|2
32574|927|79|2|9|In-Person|2
23135|566|15|5|46|Call|5
69176|1600|84|3|32|In-Person|4
48025|756|88|3|48|Email|3
65976|791|14|3|14|Call|4
24141|1683|81|1|10|Email|2
21368|195|76|5|11|Call|2
29621|1625|9|5|33|In-Person|3
65360|1283|34|3|47|Chat|3
87451|527|90|4|47|Call|2
35955|248|27|3|7|Call|2
19234|685|18|4|47|Call|4
49942|1253|10|3|24|Chat|2
5290|129|36|3|29|In-Person|5
7368|1051|64|1|24|Chat|2
11628|593|85|2|48|Call|1
54064|962|79|1|15|In-Person|3
43589|1433|59|2|18|Call|3
78944|1460|25|2|28|Email|1
4859|943|24|2|5|Chat|5
72355|537|79|4|31|Call|2
21645|564|94|4|23|Call|5
52492|1711|61|1|25|Chat|4
97477|1434|92|5|49|In-Person|2
90975|1095|16|4|16|In-Person|1
365|705|90|5|41|Email|3
50102|299|75|5|14|Chat|1
4719|386|65|5|21|Chat|4
73259|147|58|5|21|In-Person|3
41144|1717|46|2|44|In-Person|1
76544|1434|63|5|18|In-Person|3
28690|1813|64|1|4|Chat|4
3133|1035|40|5|42|Call|4
47660|832|95|4|16|Call|3
497|422|78|1|50|In-Person|3
19106|1498|37|1|2|In-Person|3
60650|405|4|5|12|Email|4
65245|276|62|1|42|Call|4
82612|453|50|4|5|Call|1
62353|894|43|1|11|In-Person|1
84280|1542|97|2|49|Email|3
5948|1678|78|3|7|Call|5
55991|1714|58|2|8|In-Person|3
88778|486|5|3|16|In-Person|1
66696|1731|96|3|21|Email|3
15355|1631|100|3|21|Chat|1
13994|1542|88|4|33|Call|3
62308|1162|17|5|33|In-Person|5
13161|1380|70|1|44|Call|1
50690|26|57|1|18|Call|1
6195|1439|66|5|40|In-Person|3
73652|1319|56|4|39|Email|5
43037|143|3|2|10|In-Person|3
68434|211|55|3|38|Chat|5
32002|526|31|3|38|Chat|1
54312|1763|69|2|17|Email|5
87779|1135|10|1|35|In-Person|4
61349|1599|89|1|15|Email|3
12815|563|3|2|11|In-Person|1
26601|729|67|2|4|In-Person|2
6495|1255|88|4|50|Call|3
30144|186|4|2|22|Email|4
18803|604|91|1|9|Email|3
32662|1259|70|5|16|In-Person|2
53299|351|36|4|5|Chat|3
93755|1415|9|4|37|Call|4
62989|439|85|3|34|Email|2
3369|531|93|2|44|Call|1
22294|726|16|3|11|In-Person|4
40070|1660|51|3|27|Call|2
73453|1484|52|3|41|In-Person|4
75695|187|46|1|16|Chat|1
62033|577|13|5|47|In-Person|1
24058|711|3|2|16|Email|2
90152|676|64|4|18|Call|5
28775|136|29|5|8|Chat|4
89427|684|66|2|35|Email|1
54731|628|52|4|11|Email|1
92297|1134|52|4|36|Call|2
64934|588|33|5|2|Chat|2
61286|805|1|2|26|In-Person|4
71730|101|18|5|5|Call|2
50898|498|61|3|25|Chat|2
69648|1542|30|1|4|Call|3
4734|1341|69|1|36|Email|3
2511|319|44|4|2|Chat|5
41872|1736|71|2|27|Email|4
27029|1719|36|2|40|In-Person|2
43749|1762|84|3|45|Chat|5
95338|863|58|2|11|Call|5
27781|439|25|5|4|Email|2
48817|1034|46|5|37|Call|2
31184|1733|41|5|11|Email|4
16402|176|84|2|23|Call|1
89125|466|82|2|48|Call|5
96349|414|16|4|10|In-Person|3
74328|1438|20|5|28|Email|4
16502|1815|31|3|33|Chat|4
73007|695|91|3|29|In-Person|2
97877|1804|45|3|45|Email|4
56025|990|61|2|48|Call|5
49584|1060|61|2|22|Email|4
75032|1575|40|5|21|In-Person|2
41521|219|4|1|35|Chat|1
28378|947|55|1|25|Call|5
94340|226|84|4|38|Email|3
44984|991|66|3|19|In-Person|5
9622|145|84|4|3|Email|1
40143|1662|18|3|12|Email|2
55849|1386|19|3|31|Call|3
2952|946|9|5|5|Call|2
86884|825|23|2|19|Call|2
70397|22|20|5|4|Email|4
35481|195|51|1|37|Call|5
87036|535|32|2|21|Chat|3
79867|636|15|5|28|Call|3
46170|727|92|2|11|Email|1
62870|1254|38|5|37|In-Person|2
16442|1290|59|5|19|Chat|1
71243|1531|81|4|1|Chat|2
82823|358|36|4|22|Email|2
31590|1165|13|3|46|Email|3
74541|1049|22|4|43|In-Person|2
14181|265|49|5|39|Chat|1
20711|1365|45|2|18|In-Person|5
63782|1565|53|4|42|Chat|3
11863|145|18|2|4|Call|1
77448|706|74|3|44|In-Person|2
13669|187|94|1|10|Chat|3
783|1692|72|2|28|Chat|3
6770|1644|60|5|17|Chat|1
71687|1590|49|4|16|In-Person|5
25169|1572|56|3|15|Chat|2
49056|267|4|4|48|Email|1
75995|137|40|5|3|Chat|3
60320|503|64|2|48|Email|4
55223|1730|83|1|16|Email|4
18432|269|55|5|42|Call|2
84225|274|37|3|50|In-Person|5
45897|339|19|5|2|Email|2
81384|1192|6|4|47|In-Person|1
51375|757|85|2|48|Email|1
73266|137|29|2|29|Email|1
46322|1004|100|3|39|Call|3
40633|1369|38|2|7|In-Person|3
37020|1299|31|2|34|Chat|1
29438|730|79|3|50|Chat|5
52229|1761|17|2|50|Call|3
27934|787|71|2|38|Call|3
33121|1114|79|2|44|In-Person|1
38778|1767|39|2|8|Email|3
89822|285|48|4|31|In-Person|4
95014|599|37|2|29|Chat|2
32420|1664|78|5|17|Call|1
72116|633|67|4|2|Email|1
90045|1708|45|2|31|Chat|5
85025|776|6|5|50|In-Person|4
64756|219|88|2|16|Email|5
47938|1754|61|4|1|Call|2
99801|484|94|2|21|Call|3
39871|1697|48|3|45|In-Person|3
27416|785|80|5|28|Email|4
52303|1678|12|5|35|Chat|3
69196|68|21|1|35|In-Person|1
30675|779|8|3|33|Chat|5
96179|114|60|1|31|Email|2
54397|230|56|1|42|Email|5
38384|611|55|4|9|Chat|3
68512|1010|21|2|2|In-Person|4
82797|1609|51|3|23|Email|1
96662|74|74|4|27|In-Person|4
90876|277|38|2|49|In-Person|5
24509|897|61|1|24|Call|4
80957|30|96|1|11|Email|2
9668|1390|73|1|22|In-Person|2
87363|1381|42|5|26|Call|5
88870|1239|2|4|29|Chat|1
13989|1579|37|5|47|Chat|1
921|1343|13|1|21|Chat|2
39843|259|62|5|41|Chat|2
45819|1176|62|5|48|Call|3
83721|170|50|3|50|In-Person|5
44484|1066|43|5|24|In-Person|1
36867|528|88|1|30|Chat|5
16243|1408|45|3|31|Call|4
83717|777|10|5|12|Email|4
97836|1475|11|2|33|In-Person|5
49652|764|12|2|44|Email|1
85856|1515|72|1|50|Call|5
13200|736|26|5|42|Call|3
25055|1372|83|1|31|Email|2
6073|600|72|3|29|Chat|3
99617|902|30|1|36|Call|5
65491|595|94|1|23|Email|3
9793|1526|9|4|14|In-Person|3
53294|1411|78|1|42|In-Person|4
41930|89|72|2|2|Chat|2
88334|555|44|2|30|In-Person|3
15510|597|11|4|46|Email|2
58515|1145|18|4|14|Email|4
29455|775|45|5|34|Call|4
16881|1515|20|3|39|Chat|5
13144|1171|55|4|40|Call|1
44382|624|29|4|33|Email|1
9136|1017|47|2|4|Chat|2
61451|375|82|2|22|Call|5
33856|24|41|4|4|In-Person|1
45749|1266|89|1|21|Chat|5
91554|410|97|5|8|Email|4
11398|1711|64|4|7|In-Person|1
69046|1386|44|3|36|Chat|5
9732|1603|73|5|27|Chat|1
45938|82|71|2|35|In-Person|5
13049|1237|41|1|11|Email|3
92964|353|32|2|13|In-Person|2
36918|1274|4|4|11|Email|4
68578|221|18|2|30|Email|1
18606|1363|24|4|38|Call|2
76114|1160|96|3|37|Call|1
78767|1033|70|5|3|Call|3
26602|1533|17|5|43|Chat|5
48343|1471|20|3|32|Email|1
17820|300|81|1|35|Chat|2
28501|303|41|2|4|In-Person|1
94888|57|83|2|11|Chat|1
23251|68|92|4|48|Chat|5
62371|584|75|5|39|Chat|4
60948|5|55|5|15|Chat|4
70433|541|2|3|38|In-Person|4
8887|192|95|5|39|In-Person|1
84930|167|68|5|26|Chat|3
33322|751|90|1|49|Chat|4
25091|818|17|5|32|In-Person|1
53473|1559|51|2|9|Chat|3
70688|356|62|5|18|Call|1
91594|947|20|2|25|In-Person|4
84007|1768|47|4|32|Email|3
38460|1386|15|2|11|In-Person|2
55812|429|21|5|36|Chat|2
58138|509|76|3|50|Email|1
45225|1785|52|4|6|Email|1
47785|2|100|4|27|Chat|3
46768|1196|85|4|26|In-Person|5
53008|170|7|3|49|Chat|3
92088|1187|18|4|25|Chat|2
50870|1782|38|2|18|Call|2
44307|16|44|4|27|In-Person|1
80135|873|45|5|7|Chat|5
79772|1268|99|2|45|In-Person|3
46757|426|50|4|24|Call|4
59443|1694|39|4|15|In-Person|1
87306|282|15|5|13|Email|4
13225|1811|64|5|24|In-Person|5
2053|1720|25|5|12|Email|5
25116|923|15|2|5|In-Person|1
35038|1151|59|4|48|Call|1
30044|99|86|3|8|In-Person|4
12850|1230|37|1|21|Call|2
29612|758|41|4|16|In-Person|2
25339|555|49|4|46|In-Person|4
98056|1424|46|1|29|Chat|4
9111|1356|19|2|6|Call|4
95242|46|92|3|39|Email|3
60255|401|44|3|13|Chat|2
81346|1502|42|2|13|Call|2
98714|1575|22|4|12|Call|3
55653|1499|60|1|33|Call|3
89705|862|47|5|16|Chat|5
2442|3|77|2|19|Chat|3
87342|373|98|2|32|In-Person|4
94775|659|60|1|16|Call|5
96236|1780|81|2|15|Chat|3
82252|1041|63|5|32|Call|2
81326|690|17|2|44|Chat|3
11215|589|22|2|24|Chat|3
7111|1177|23|1|22|Email|2
83983|1172|39|2|10|Call|3
80835|205|34|5|39|Call|2
77724|1733|69|1|49|Chat|5
40544|1732|74|1|30|Chat|4
79593|186|28|3|8|Call|3
31496|1734|35|3|23|In-Person|4
79062|1281|25|1|28|In-Person|5
21007|1751|56|3|36|In-Person|2
60836|1034|10|5|13|Chat|3
45119|1203|49|1|13|Chat|4
89255|1018|65|3|25|Email|2
16606|927|22|4|39|Chat|5
60592|7|4|1|3|Call|3
74787|815|38|3|40|Email|2
41035|1517|74|4|30|Chat|1
44902|1785|37|2|22|Email|2
28508|217|93|1|32|Call|5
1921|260|49|2|29|In-Person|3
98170|30|43|4|26|Chat|2
74642|1610|61|3|2|Call|3
20954|326|6|4|2|Call|5
15419|85|35|5|21|Call|2
7010|1188|59|1|18|In-Person|2
77392|1308|49|3|35|Chat|2
10617|1165|30|1|30|Call|5
96466|1363|53|2|9|In-Person|2
75083|308|30|3|33|Call|4
89457|138|59|3|39|Chat|5
25766|1312|50|2|14|In-Person|4
58872|1200|65|2|41|Call|1
81487|743|35|1|10|Chat|5
53371|559|96|2|37|Call|1
19664|1080|82|2|41|Email|3
95921|1030|3|2|36|In-Person|3
11441|105|56|3|33|Call|4
49179|290|19|4|42|In-Person|1
11879|1343|42|5|18|Call|5
80319|630|5|1|36|In-Person|2
84334|495|57|5|34|In-Person|5
95942|978|11|2|24|Call|5
35125|1419|86|1|36|Chat|3
50769|754|89|1|25|Email|3
32686|886|10|2|38|Email|5
96814|321|69|4|22|In-Person|3
5263|393|89|5|21|Call|5
26801|1374|53|5|27|Email|2
3974|1493|80|2|17|Email|2
75359|1183|46|1|13|Call|4
88419|363|48|1|38|In-Person|5
14525|1121|27|2|14|Chat|5
79143|1133|21|2|41|In-Person|5
622|1383|56|4|13|Call|5
86198|1369|9|1|42|Email|1
13215|881|51|5|36|Email|5
58558|868|26|1|11|In-Person|3
89124|116|19|4|47|Call|2
55929|1716|67|1|24|Chat|5
49159|1463|13|5|1|Email|5
43417|873|86|4|38|Email|2
30576|274|45|2|5|Email|5
20707|1483|33|4|17|Email|2
91973|942|27|2|39|Call|1
90796|1377|5|3|38|In-Person|1
48221|934|99|4|47|Chat|5
61816|930|36|4|42|Call|1
87008|1744|49|5|31|Call|5
4430|751|83|3|23|In-Person|2
17231|12|49|4|17|Email|4
44158|660|69|1|25|Chat|1
34451|455|76|2|49|Call|3
83877|956|53|3|14|Call|1
10852|256|80|5|17|In-Person|1
84739|242|49|2|8|In-Person|5
99834|539|27|2|9|Call|5
51206|580|15|5|10|Email|5
76605|962|73|2|31|Chat|5
97469|390|30|1|28|Email|4
9950|1013|100|1|25|Email|2
21765|1592|99|5|20|In-Person|1
36326|511|44|2|19|Email|2
89423|296|7|5|46|In-Person|3
31361|1634|75|3|15|Call|2
58985|754|30|5|46|Call|4
49662|683|18|3|9|Chat|4
70045|782|51|3|34|Call|5
59226|1187|15|5|46|Chat|5
44545|1197|58|1|45|Email|2
58094|1036|86|3|29|In-Person|5
47002|1483|40|2|46|Email|3
67861|1546|40|2|43|Email|3
38539|627|21|3|11|In-Person|3
98531|685|14|2|6|In-Person|2
83623|1008|45|2|29|Email|5
74964|1724|63|5|3|Chat|3
55861|888|64|1|43|Call|2
50275|136|85|2|43|In-Person|1
73622|496|4|4|11|Call|4
51974|1344|10|4|34|Chat|4
33893|541|2|3|18|Call|1
53202|932|46|5|29|In-Person|1
48273|1017|24|1|45|Call|4
35796|1704|19|4|36|Email|4
81800|1180|3|1|10|Call|4
71789|1237|84|3|18|Chat|2
8959|645|45|3|43|Email|2
30211|681|18|5|27|Call|3
13718|1469|38|4|9|Call|2
5479|775|92|1|44|Call|2
80080|1057|46|1|49|Email|4
96680|588|48|3|34|Chat|3
38006|468|13|1|32|In-Person|5
82299|1107|47|1|13|Chat|5
82565|1511|36|4|25|Call|5
68348|279|81|5|7|In-Person|3
16782|795|22|1|29|Chat|3
93640|1247|98|1|41|Email|1
78455|1611|70|3|48|Email|3
13601|108|44|3|30|Call|2
25207|292|14|3|33|Email|3
74767|1730|22|5|28|In-Person|5
40507|1012|74|2|23|Email|1
20011|845|20|1|16|Email|3
91846|1197|64|5|13|Chat|1
4306|531|98|3|5|In-Person|3
68599|1288|37|1|10|In-Person|4
24741|43|28|2|31|In-Person|3
50512|413|6|1|29|Call|4
62054|1565|73|2|6|Chat|1
58502|1450|93|5|39|Call|4
30256|1762|37|5|36|Call|2
87717|692|21|5|35|In-Person|2
46190|282|82|4|28|Chat|3
70696|1778|30|4|44|In-Person|4
60180|862|95|5|29|Chat|1
41550|1279|40|4|40|Email|3
42148|1199|55|4|10|Chat|5
34459|248|100|4|2|In-Person|4
86405|765|84|4|22|Chat|4
51053|1492|64|1|48|Call|5
1180|228|14|5|43|Email|3
842|309|46|2|7|In-Person|2
73239|119|83|4|37|In-Person|1
76749|587|25|5|44|Call|2
73198|691|59|5|28|Email|1
93703|324|90|1|25|Call|2
60623|955|54|2|6|Call|3
5475|572|44|1|15|Email|4
18390|881|11|4|15|In-Person|3
29052|1032|84|2|44|Email|1
63883|518|73|4|37|Email|2
97267|525|70|5|20|Email|2
93848|684|84|4|8|In-Person|5
66456|1533|37|5|39|Email|5
58758|249|1|1|37|In-Person|1
82429|924|79|2|26|Call|5
21563|97|54|1|38|In-Person|2
60821|589|65|4|44|In-Person|4
51121|1614|80|2|46|Call|5
10455|1439|23|2|35|In-Person|3
65770|1565|49|3|30|Call|3
15879|1472|100|3|26|In-Person|2
46843|540|18|1|16|Call|2
53747|415|6|3|6|In-Person|2
52399|730|13|4|9|Call|5
64850|1146|97|2|42|In-Person|3
67839|383|31|4|39|Call|1
75450|1118|84|1|35|Email|5
3625|1722|26|4|24|Call|4
86382|1210|20|5|5|Call|3
3394|651|30|3|27|Call|3
98066|567|4|2|26|Chat|3
4257|1641|87|2|34|In-Person|5
13196|1606|84|3|37|Chat|4
90656|858|9|1|7|In-Person|5
12993|992|76|5|40|Call|4
83107|1285|27|5|4|In-Person|2
54409|1390|48|2|13|Chat|1
39452|1084|57|4|1|Email|5
51429|402|96|1|26|Chat|1
20717|381|37|2|1|Call|4
54740|643|55|4|20|Call|4
61604|738|31|5|39|In-Person|1
30060|1677|79|4|2|Call|3
63706|1199|7|2|24|Email|3
32514|1300|83|4|8|Email|5
55569|840|44|2|7|Call|3
50655|1213|83|4|29|Call|5
53462|387|93|1|23|Call|3
47850|1222|36|3|16|Email|1
86615|757|22|2|30|Chat|3
8124|214|37|3|31|In-Person|1
47482|1719|36|2|36|Email|2
70765|396|96|1|42|Chat|5
42717|1201|73|1|25|Chat|5
97623|1243|61|3|23|In-Person|4
97179|948|6|2|1|In-Person|3
73315|1277|58|4|10|Call|3
99475|1117|22|4|8|Email|3
90285|1556|78|1|26|In-Person|4
18522|1425|42|4|12|Call|1
32941|1614|69|3|21|Chat|2
17816|1193|68|4|42|Chat|5
6301|316|36|4|34|Call|1
75654|1824|99|3|8|Email|2
10599|1648|45|2|31|Call|4
41584|771|68|4|19|In-Person|2
69316|810|51|4|23|Call|3
40662|796|56|4|7|In-Person|2
86260|1479|23|4|2|In-Person|4
